,video_name,transcript,Comment (на документ),start,end,glosses,speaker,is_train
2898,RSLN-n1-s3-seg13,"Все оделись, сидят, ждут в столовой, обед начался в час дня.",,67.0,70.95,найти все ждать столовая девушка ждать мальчик все начать час:один,s3,True
2899,RSLN-n1-s3-seg14,"Столовая открылись, мальчики сидели, отдыхали, девочки накрывали на стол.",,71.53,77.57,открыть столовая открыть все начать подносить все мальчик сидеть отдыхать сидеть все подносить закончить все,s3,True
2900,RSLN-n1-s3-seg15,Все пожелали друг другу приятного аппетита и поели.,,77.57,80.57,все что^быть:PAST приятный^есть все есть:есть закончить1 закончить потом,s3,True
2901,RSLN-n1-s3-seg16,"Потом сообщили, что в пять вечера будет конкурс, игры, можно принять участие.",,80.57,88.18,потом сообщить что^быть:PAST например пять время вечер INDX быть:FUT участвовать играть к-о-н-к-у-р-с участвовать играть быть:FUT играть сцена движение быть:FUT все,s3,True
2902,RSLN-n1-s3-seg17,"Все собрались в Зеркальном зале, заняли места.",,88.18,92.41,все хороший закончить INDX закончить= зеркало з-а-л сидеть место хороший сидеть потом,s3,True
2903,RSLN-n1-s3-seg18,"Девочки объединилсь в команды и стали играть в игру ""Большая разница"".",,92.41,100.93,потом все PRTCL свой группа девушка свой играть придумывать играть быть:PAST участвовать интересный свой какой разница большой разница быть:PAST,s3,True
2904,RSLN-n1-s3-seg19,Девочки изображали движения мальчиков.,,100.94,103.54,играть свой человек характер движение похоже,s3,True
2905,RSLN-n1-s3-seg20,"Мальчики смеялись, пытаясь отгадать, кого изображают девочки, – это, например, Миша, а это Сережа.",,104.53,118.44,такой все смеяться мальчик смеяться интересный найти девушка свой свой характер свой например ? свой движение например INDX с-е-р-е-ж-а о-с-о-е-в движение свой другой м-и-ш-а свой сережка свой другой движение характер другой свой интересный потом,s3,True
2906,RSLN-n1-s3-seg21,"Потом была смешная сценка – там бабушка всех била, выпивала, хваталась за голову, все ржали, потом сценка закончилась.",,118.98,135.08,потом к-а-л-а-м-б-у-р сцена комедия о-к-с-а-н-а бить бабушка бежать схватиться.за.голову пить пьяный придуриваться пьяный найти все пьяный бить найти все ржать смеяться ржать интересный закончить,s3,True
2907,RSLN-n1-s3-seg22,Вечером все закончилось.,,135.09,136.93,вечер закончить закончить закончить,s3,True
2908,RSLN-n1-s3-seg23,Вечером была дискотека.,,136.93,139.2,вечер INDX быть:FUT дискотека INDX быть:FUT дискотека,s3,True
2909,RSLN-n1-s3-seg24,"Дискотека была в подвале, были разные игры.",,139.46,145.07,хороший INDX играть придумывать быть:FUT хороший CLF:множество INDX подвал семь час INDX место,s3,True
2910,RSLN-n1-s3-seg25,"На дискотеке мы танцевали, играли, какие были игры – не помню.",,145.91,154.49,потом играть закончить начать потом играть дискотека танцевать придумывать играть похоже играть играть я не.помнить забыть найти играть закончить,s3,True
2911,RSLN-n1-s3-seg26,До 11-ти вечера была дискотека.,,155.79,158.41,до одиннадцать ночь темный закончить,s3,True
2912,RSLN-n1-s3-seg27,Потом закончилась.,,159.26,160.68,закрыть закончить выйти,s3,True
2913,RSLN-n1-s3-seg28,23 февраля – День Защитника Отечества.,,162.11,166.28,мальчик двадцать три февраль день защищать папа,s3,True
2914,RSLN-n1-s3-seg29,Я не знаю.,,169.21,169.54,я ум,s3,True
2915,RSLN-n1-s3-seg30,"Все, выключай.",,170.11,170.85,выключить,s3,True
2916,RSLN-n2-s1-seg1,"Жест ""один раз"".",,2.9,4.79,жест один.раз ,s1,False
2917,RSLN-n2-s1-seg2,Например.,,4.79,5.96,например,s1,False
2918,RSLN-n2-s1-seg3,Я ездил в Америку...,,6.62,8.96,я ехать Америка,s1,False
2919,RSLN-n2-s1-seg4,Однажды мне случилось съездить в Америку.,,10.27,11.99,Америка ехать пробовать один.раз,s1,False
2920,RSLN-n2-s1-seg5,"Еще, например, необычная еда.",,12.9,15.04,еще например есть странный INDX,s1,False
2921,RSLN-n2-s1-seg6,Мне однажды случалось пробовать суши.,,15.82,18.57,название с-у-ш-и пробовать странный я пробовать один.раз быть:PAST,s1,False
2922,RSLN-n2-s1-seg7,Еще...,,21.21,22.56,один.раз,s1,False
2923,RSLN-n2-s1-seg8,"Значение жеста – я сделал то, чего раньше никогда не делал.",,23.57,29.21,такой.же смысл один.раз смысл POSS такой.же я INDX давно пробовать быть:PAST не еще,s1,False
2924,RSLN-n2-s1-seg9,"Например, они иногда ездят, например, в Америку, а мне никогда не случалось побывать там.",,29.225,34.755,INDX:Pl иногда ехать например Америка INDX я ехать никогда INDX ехать быть:PAST не,s1,False
